REGIONID,PRODUCTGROUP,ITEM,TARGETWEEK,PLANWEEK,PRICE,DISCOUNT
A01,PRODUCT33,ITEM02206,201623,201623,1099,207
A01,PRODUCT33,ITEM02206,201625,201625,1099,262
A01,PRODUCT33,ITEM02206,201626,201626,1099,318
A01,PRODUCT33,ITEM02206,201627,201627,1099,318
A01,PRODUCT33,ITEM02206,201628,201628,1099,318
A01,PRODUCT33,ITEM02206,201629,201629,1099,318
A01,PRODUCT33,ITEM02206,201630,201630,1099,373
A01,PRODUCT33,ITEM03348,201620,201620,999,162
A01,PRODUCT33,ITEM03348,201621,201621,999,162
A01,PRODUCT33,ITEM03348,201622,201622,999,162
A01,PRODUCT33,ITEM03348,201623,201623,999,162
A01,PRODUCT33,ITEM03348,201625,201625,999,218
A01,PRODUCT33,ITEM03348,201626,201626,999,273
A01,PRODUCT33,ITEM03348,201627,201627,999,273
A01,PRODUCT33,ITEM03348,201628,201628,999,273
A01,PRODUCT33,ITEM03348,201629,201629,999,273
A01,PRODUCT33,ITEM03348,201630,201630,999,329
A01,PRODUCT33,ITEM00454,201515,201601,999,106
A01,PRODUCT33,ITEM00454,201516,201601,999,106
A01,PRODUCT33,ITEM00454,201517,201601,999,106
A01,PRODUCT33,ITEM00454,201519,201601,999,106
A01,PRODUCT33,ITEM00454,201520,201601,999,106
A01,PRODUCT33,ITEM00454,201521,201601,999,106
A01,PRODUCT33,ITEM00454,201526,201601,999,162
A01,PRODUCT33,ITEM00454,201527,201601,999,162
A01,PRODUCT33,ITEM00454,201528,201601,999,162
A01,PRODUCT33,ITEM00454,201529,201601,999,162
A01,PRODUCT33,ITEM00454,201532,201601,999,107
A01,PRODUCT33,ITEM00454,201533,201601,999,107
A01,PRODUCT33,ITEM00454,201534,201601,999,107
A01,PRODUCT33,ITEM00454,201535,201601,999,107
A01,PRODUCT33,ITEM00454,201540,201601,999,107
A01,PRODUCT33,ITEM00454,201541,201601,999,107
A01,PRODUCT33,ITEM00454,201542,201601,999,107
A01,PRODUCT33,ITEM00454,201543,201601,999,107
A01,PRODUCT33,ITEM04549,201525,201601,1199,140
A01,PRODUCT33,ITEM04549,201526,201601,1199,140
A01,PRODUCT33,ITEM04549,201527,201601,1199,140
A01,PRODUCT33,ITEM04549,201530,201601,1199,140
A01,PRODUCT33,ITEM04549,201531,201601,1199,140
A01,PRODUCT33,ITEM04549,201532,201601,1199,140
A01,PRODUCT33,ITEM04549,201533,201601,1199,140
A01,PRODUCT33,ITEM04549,201534,201601,1199,251
A01,PRODUCT33,ITEM04549,201535,201601,1199,251
A01,PRODUCT33,ITEM02802,201514,201601,899,117
A01,PRODUCT33,ITEM02802,201515,201601,899,117
A01,PRODUCT33,ITEM02802,201517,201601,899,117
A01,PRODUCT33,ITEM02802,201518,201601,899,117
A01,PRODUCT33,ITEM02802,201519,201601,899,117
A01,PRODUCT33,ITEM02802,201520,201601,899,117
A01,PRODUCT33,ITEM02802,201521,201601,899,117
A01,PRODUCT33,ITEM02217,201539,201601,999,162
A01,PRODUCT33,ITEM02807,201545,201601,549,150
A01,PRODUCT33,ITEM02807,201546,201601,549,150
A01,PRODUCT33,ITEM02807,201547,201601,549,150
A01,PRODUCT33,ITEM02807,201548,201601,549,150
A01,PRODUCT33,ITEM02807,201549,201601,549,150
A01,PRODUCT33,ITEM02807,201551,201601,549,57
A01,PRODUCT33,ITEM02807,201552,201601,549,57
A01,PRODUCT33,ITEM02807,201553,201601,549,57
A01,PRODUCT33,ITEM02807,201601,201601,549,57
A01,PRODUCT33,ITEM02807,201602,201601,549,57
A01,PRODUCT33,ITEM02807,201604,201601,549,57
A01,PRODUCT33,ITEM02807,201605,201601,549,57
A01,PRODUCT33,ITEM02807,201606,201601,549,57
A01,PRODUCT33,ITEM02807,201607,201601,549,57
A01,PRODUCT33,ITEM02807,201608,201601,549,57
A01,PRODUCT33,ITEM02807,201620,201620,549,57
A01,PRODUCT33,ITEM02807,201621,201621,549,57
A01,PRODUCT33,ITEM02807,201622,201622,549,57
A01,PRODUCT33,ITEM02807,201623,201623,549,57
A01,PRODUCT33,ITEM02807,201625,201625,549,101
A01,PRODUCT33,ITEM02807,201626,201626,549,101
A01,PRODUCT33,ITEM02807,201627,201627,549,123
A01,PRODUCT33,ITEM02807,201628,201628,549,123
A01,PRODUCT33,ITEM00441,201526,201601,649,46
A01,PRODUCT33,ITEM00441,201527,201601,649,46
A01,PRODUCT33,ITEM00441,201528,201601,649,46
A01,PRODUCT33,ITEM00441,201529,201601,649,46
A01,PRODUCT33,ITEM00441,201545,201601,649,150
A01,PRODUCT33,ITEM00441,201546,201601,649,150
A01,PRODUCT33,ITEM00441,201547,201601,649,150
A01,PRODUCT33,ITEM00441,201548,201601,649,150
A01,PRODUCT33,ITEM00441,201549,201601,649,150
A01,PRODUCT33,ITEM00441,201551,201601,649,46
A01,PRODUCT33,ITEM00441,201552,201601,649,46
A01,PRODUCT33,ITEM00441,201553,201601,649,46
A01,PRODUCT33,ITEM00441,201601,201601,649,46
A01,PRODUCT33,ITEM00441,201602,201601,649,46
A01,PRODUCT33,ITEM00441,201604,201601,649,46
A01,PRODUCT33,ITEM00441,201605,201601,649,46
A01,PRODUCT33,ITEM00441,201606,201601,649,46
A01,PRODUCT33,ITEM00441,201607,201601,649,46
A01,PRODUCT33,ITEM00441,201608,201601,649,46
A01,PRODUCT33,ITEM00441,201620,201620,649,46
A01,PRODUCT33,ITEM00441,201621,201621,649,46
A01,PRODUCT33,ITEM00441,201622,201622,649,46
A01,PRODUCT33,ITEM00441,201623,201623,649,46
A01,PRODUCT33,ITEM00441,201625,201625,649,90
A01,PRODUCT33,ITEM00441,201626,201626,649,90
A01,PRODUCT33,ITEM00441,201627,201627,649,112
A01,PRODUCT33,ITEM00441,201628,201628,649,112
A01,PRODUCT33,ITEM03921,201420,201601,699,89
A01,PRODUCT33,ITEM03921,201421,201601,699,89
A01,PRODUCT33,ITEM03921,201422,201601,699,89
A01,PRODUCT33,ITEM03921,201425,201601,699,112
A01,PRODUCT33,ITEM03921,201426,201601,699,112
A01,PRODUCT33,ITEM03921,201427,201601,699,112
A01,PRODUCT33,ITEM03921,201428,201601,699,112
A01,PRODUCT33,ITEM03921,201434,201601,699,85
A01,PRODUCT33,ITEM03921,201435,201601,699,85
A01,PRODUCT33,ITEM03921,201436,201601,699,85
A01,PRODUCT33,ITEM03921,201440,201601,699,85
A01,PRODUCT33,ITEM03921,201441,201601,699,85
A01,PRODUCT33,ITEM03921,201442,201601,699,85
A01,PRODUCT33,ITEM03921,201449,201601,699,85
A01,PRODUCT33,ITEM03921,201450,201601,699,85
A01,PRODUCT33,ITEM03921,201451,201601,699,85
A01,PRODUCT33,ITEM03921,201452,201601,699,85
A01,PRODUCT33,ITEM03921,201501,201601,699,85
A01,PRODUCT33,ITEM03921,201502,201601,699,85
A01,PRODUCT33,ITEM03921,201503,201601,699,84
A01,PRODUCT33,ITEM03921,201504,201601,699,84
A01,PRODUCT33,ITEM03921,201505,201601,699,84
A01,PRODUCT33,ITEM03921,201506,201601,699,84
A01,PRODUCT33,ITEM03921,201507,201601,699,84
A01,PRODUCT33,ITEM03921,201508,201601,699,84
A01,PRODUCT33,ITEM02807,201529,201601,549,57
A01,PRODUCT33,ITEM01013,201545,201601,799,250
A01,PRODUCT33,ITEM01013,201546,201601,799,250
A01,PRODUCT33,ITEM01013,201547,201601,799,250
A01,PRODUCT33,ITEM01013,201548,201601,799,250
A01,PRODUCT33,ITEM01013,201549,201601,799,250
A01,PRODUCT33,ITEM04539,201503,201601,1099,151
A01,PRODUCT33,ITEM04539,201504,201601,1099,151
A01,PRODUCT33,ITEM04539,201505,201601,1099,151
A01,PRODUCT33,ITEM04539,201506,201601,1099,151
A01,PRODUCT33,ITEM04539,201507,201601,1099,151
A01,PRODUCT33,ITEM04539,201508,201601,1099,151
A01,PRODUCT33,ITEM04539,201509,201601,1099,151
A01,PRODUCT33,ITEM04539,201511,201601,1099,151
A01,PRODUCT33,ITEM04539,201512,201601,1099,151
A01,PRODUCT33,ITEM04539,201513,201601,1099,151
A01,PRODUCT33,ITEM04539,201514,201601,1099,151
A01,PRODUCT33,ITEM04539,201515,201601,1099,151
A01,PRODUCT33,ITEM04539,201516,201601,1099,151
A01,PRODUCT33,ITEM04539,201517,201601,1099,151
A01,PRODUCT33,ITEM04539,201518,201601,1099,151
A01,PRODUCT33,ITEM04539,201519,201601,1099,151
A01,PRODUCT33,ITEM04539,201520,201601,1099,207
A01,PRODUCT33,ITEM04539,201521,201601,1099,207
A01,PRODUCT33,ITEM04539,201522,201601,1099,207
A01,PRODUCT33,ITEM04539,201523,201601,1099,207
A01,PRODUCT33,ITEM04539,201526,201601,1099,262
A01,PRODUCT33,ITEM04539,201527,201601,1099,262
A01,PRODUCT33,ITEM04539,201528,201601,1099,262
A01,PRODUCT33,ITEM04539,201529,201601,1099,262
A01,PRODUCT33,ITEM04539,201532,201601,1099,151
A01,PRODUCT33,ITEM04539,201533,201601,1099,151
A01,PRODUCT33,ITEM04539,201534,201601,1099,151
A01,PRODUCT33,ITEM04539,201535,201601,1099,151
A01,PRODUCT33,ITEM04539,201536,201601,1099,151
A01,PRODUCT33,ITEM04539,201539,201601,1099,207
A01,PRODUCT33,ITEM04539,201540,201601,1099,207
A01,PRODUCT33,ITEM04539,201541,201601,1099,207
A01,PRODUCT33,ITEM04539,201542,201601,1099,207
A01,PRODUCT33,ITEM04539,201543,201601,1099,207
A01,PRODUCT33,ITEM04539,201545,201601,1099,400
A01,PRODUCT33,ITEM04539,201546,201601,1099,400
A01,PRODUCT33,ITEM04539,201547,201601,1099,400
A01,PRODUCT33,ITEM04539,201548,201601,1099,400
A01,PRODUCT33,ITEM04539,201549,201601,1099,400
A01,PRODUCT33,ITEM04539,201602,201601,1099,262
A01,PRODUCT33,ITEM04539,201603,201601,1099,262
A01,PRODUCT33,ITEM04539,201604,201601,1099,262
A01,PRODUCT33,ITEM04539,201605,201601,1099,262
A01,PRODUCT33,ITEM04539,201606,201601,1099,262
A01,PRODUCT33,ITEM04539,201607,201601,1099,262
A01,PRODUCT33,ITEM04539,201608,201601,1099,262
A01,PRODUCT33,ITEM04539,201610,201601,1099,207
A01,PRODUCT33,ITEM04539,201611,201601,1099,207
A01,PRODUCT33,ITEM04539,201612,201601,1099,207
A01,PRODUCT33,ITEM01631,201620,201620,999,218
A01,PRODUCT33,ITEM01631,201621,201621,999,218
A01,PRODUCT33,ITEM01631,201622,201622,999,218
A01,PRODUCT33,ITEM01631,201623,201623,999,218
A01,PRODUCT33,ITEM01631,201625,201625,999,273
A01,PRODUCT33,ITEM01631,201626,201626,999,273
A01,PRODUCT33,ITEM01631,201627,201627,999,273
A01,PRODUCT33,ITEM01631,201628,201628,999,273
A01,PRODUCT33,ITEM01022,201620,201620,1099,262
A01,PRODUCT33,ITEM01027,201546,201601,549,150
A01,PRODUCT33,ITEM01027,201547,201601,549,150
A01,PRODUCT33,ITEM01027,201548,201601,549,150
A01,PRODUCT33,ITEM01027,201549,201601,549,150
A01,PRODUCT33,ITEM01027,201551,201601,549,57
A01,PRODUCT33,ITEM01027,201552,201601,549,57
A01,PRODUCT33,ITEM01027,201553,201601,549,57
A01,PRODUCT33,ITEM01027,201601,201601,549,57
A01,PRODUCT33,ITEM01027,201602,201601,549,57
A01,PRODUCT33,ITEM01027,201604,201601,549,57
A01,PRODUCT33,ITEM01027,201605,201601,549,57
A01,PRODUCT33,ITEM01027,201606,201601,549,57
A01,PRODUCT33,ITEM01027,201607,201601,549,57
A01,PRODUCT33,ITEM01027,201608,201601,549,57
A01,PRODUCT33,ITEM01027,201620,201620,549,57
A01,PRODUCT33,ITEM01027,201621,201621,549,57
A01,PRODUCT33,ITEM01027,201622,201622,549,57
A01,PRODUCT33,ITEM01027,201623,201623,549,57
A01,PRODUCT33,ITEM01027,201625,201625,549,101
A01,PRODUCT33,ITEM01027,201626,201626,549,101
A01,PRODUCT33,ITEM01027,201627,201627,549,123
A01,PRODUCT33,ITEM01027,201628,201628,549,123
A01,PRODUCT33,ITEM01625,201420,201601,699,89
A01,PRODUCT33,ITEM01625,201421,201601,699,89
A01,PRODUCT33,ITEM01625,201422,201601,699,89
A01,PRODUCT33,ITEM01625,201425,201601,699,112
A01,PRODUCT33,ITEM01625,201426,201601,699,112
A01,PRODUCT33,ITEM01625,201427,201601,699,112
A01,PRODUCT33,ITEM01625,201428,201601,699,112
A01,PRODUCT33,ITEM01625,201434,201601,699,85
A01,PRODUCT33,ITEM01625,201435,201601,699,85
A01,PRODUCT33,ITEM01625,201436,201601,699,85
A01,PRODUCT33,ITEM01625,201440,201601,699,85
A01,PRODUCT33,ITEM01625,201441,201601,699,85
A01,PRODUCT33,ITEM01625,201442,201601,699,85
A01,PRODUCT33,ITEM01625,201449,201601,699,85
A01,PRODUCT33,ITEM01625,201450,201601,699,85
A01,PRODUCT33,ITEM01625,201451,201601,699,85
A01,PRODUCT33,ITEM01625,201452,201601,699,85
A01,PRODUCT33,ITEM01625,201501,201601,699,85
A01,PRODUCT33,ITEM01625,201502,201601,699,85
A01,PRODUCT33,ITEM00421,201632,201630,899,173
A01,PRODUCT33,ITEM02823,201632,201630,1199,307
A01,PRODUCT33,ITEM01625,201503,201601,699,84
A01,PRODUCT33,ITEM01625,201504,201601,699,84
A01,PRODUCT33,ITEM01625,201505,201601,699,84
A01,PRODUCT33,ITEM01625,201506,201601,699,84
A01,PRODUCT33,ITEM01625,201507,201601,699,84
A01,PRODUCT33,ITEM01625,201508,201601,699,84
A01,PRODUCT33,ITEM01625,201509,201601,699,84
A01,PRODUCT33,ITEM01625,201511,201601,699,84
A01,PRODUCT33,ITEM01625,201512,201601,699,84
A01,PRODUCT33,ITEM01625,201513,201601,699,84
A01,PRODUCT33,ITEM01625,201514,201601,699,84
A01,PRODUCT33,ITEM01625,201520,201601,699,85
A01,PRODUCT33,ITEM01625,201521,201601,699,85
A01,PRODUCT33,ITEM01625,201522,201601,699,85
A01,PRODUCT33,ITEM01625,201523,201601,699,85
A01,PRODUCT33,ITEM01625,201526,201601,699,140
A01,PRODUCT33,ITEM01625,201527,201601,699,140
A01,PRODUCT33,ITEM01625,201528,201601,699,140
A01,PRODUCT33,ITEM01625,201529,201601,699,140
A01,PRODUCT33,ITEM01625,201535,201601,699,107
A01,PRODUCT33,ITEM01625,201536,201601,699,107
A01,PRODUCT33,ITEM01625,201537,201601,699,107
A01,PRODUCT33,ITEM01625,201538,201601,699,107
A01,PRODUCT33,ITEM01625,201541,201601,699,85
A01,PRODUCT33,ITEM01625,201542,201601,699,85
A01,PRODUCT33,ITEM01625,201543,201601,699,85
A01,PRODUCT33,ITEM01625,201545,201601,699,200
A01,PRODUCT33,ITEM01625,201546,201601,699,200
A01,PRODUCT33,ITEM01625,201547,201601,699,200
A01,PRODUCT33,ITEM01625,201548,201601,699,200
A01,PRODUCT33,ITEM01625,201549,201601,699,200
A01,PRODUCT33,ITEM01625,201551,201601,699,107
A01,PRODUCT33,ITEM01625,201552,201601,699,107
A01,PRODUCT33,ITEM01625,201553,201601,699,107
A01,PRODUCT33,ITEM01625,201601,201601,699,107
A01,PRODUCT33,ITEM02823,201631,201630,1199,307
A01,PRODUCT33,ITEM02220,201631,201630,799,185
A01,PRODUCT33,ITEM01010,201614,201601,1699,251
A01,PRODUCT33,ITEM01010,201615,201601,1699,251
A01,PRODUCT33,ITEM01010,201616,201601,1699,251
A01,PRODUCT33,ITEM01010,201617,201601,1699,251
A01,PRODUCT33,ITEM01010,201618,201601,1699,251
A01,PRODUCT33,ITEM01010,201619,201619,1699,251
A01,PRODUCT33,ITEM01010,201620,201620,1699,252
A01,PRODUCT33,ITEM01010,201623,201623,1699,250
A01,PRODUCT33,ITEM01010,201624,201624,1699,252
A01,PRODUCT33,ITEM02202,201424,201601,1599,378
A01,PRODUCT33,ITEM02202,201425,201601,1599,378
A01,PRODUCT33,ITEM02202,201426,201601,1599,378
A01,PRODUCT33,ITEM02202,201427,201601,1599,378
A01,PRODUCT33,ITEM02202,201428,201601,1599,378
A01,PRODUCT33,ITEM02202,201434,201601,1599,373
A01,PRODUCT33,ITEM02202,201435,201601,1599,373
A01,PRODUCT33,ITEM02202,201436,201601,1599,373
A01,PRODUCT33,ITEM02202,201440,201601,1599,160
A01,PRODUCT33,ITEM02202,201441,201601,1599,160
A01,PRODUCT33,ITEM02202,201442,201601,1599,160
A01,PRODUCT33,ITEM02202,201450,201601,1599,262
A01,PRODUCT33,ITEM02202,201451,201601,1599,262
A01,PRODUCT33,ITEM02202,201452,201601,1599,262
A01,PRODUCT33,ITEM02202,201501,201601,1599,262
A01,PRODUCT33,ITEM02202,201502,201601,1599,262
A01,PRODUCT33,ITEM02202,201506,201601,1599,100
A01,PRODUCT33,ITEM02202,201507,201601,1599,100
A01,PRODUCT33,ITEM00414,201507,201601,1699,100
A01,PRODUCT33,ITEM00414,201508,201601,1699,100
A01,PRODUCT33,ITEM00414,201509,201601,1699,100
A01,PRODUCT33,ITEM00414,201520,201601,1699,262
A01,PRODUCT33,ITEM00414,201521,201601,1699,262
A01,PRODUCT33,ITEM00414,201522,201601,1699,262
A01,PRODUCT33,ITEM00414,201523,201601,1699,262
A01,PRODUCT33,ITEM00414,201526,201601,1699,362
A01,PRODUCT33,ITEM00414,201527,201601,1699,362
A01,PRODUCT33,ITEM00414,201528,201601,1699,362
A01,PRODUCT33,ITEM00414,201529,201601,1699,362
A01,PRODUCT33,ITEM00414,201535,201601,1699,251
A01,PRODUCT33,ITEM00414,201536,201601,1699,251
A01,PRODUCT33,ITEM00414,201537,201601,1699,251
A01,PRODUCT33,ITEM00414,201538,201601,1699,251
A01,PRODUCT33,ITEM00414,201545,201601,1699,500
A01,PRODUCT33,ITEM00414,201546,201601,1699,500
A01,PRODUCT33,ITEM00414,201547,201601,1699,500
A01,PRODUCT33,ITEM00414,201548,201601,1699,500
A01,PRODUCT33,ITEM00414,201549,201601,1699,500
A01,PRODUCT33,ITEM00414,201551,201601,1699,251
A01,PRODUCT33,ITEM00414,201552,201601,1699,251
A01,PRODUCT33,ITEM00414,201553,201601,1699,251
A01,PRODUCT33,ITEM00414,201601,201601,1699,251
A01,PRODUCT33,ITEM00414,201605,201601,1699,251
A01,PRODUCT33,ITEM00414,201606,201601,1699,251
A01,PRODUCT33,ITEM00414,201607,201601,1699,251
A01,PRODUCT33,ITEM00414,201608,201601,1699,251
A01,PRODUCT33,ITEM00414,201614,201601,1699,251
A01,PRODUCT33,ITEM00414,201615,201601,1699,251
A01,PRODUCT33,ITEM00414,201616,201601,1699,251
A01,PRODUCT33,ITEM00414,201617,201601,1699,251
A01,PRODUCT33,ITEM00414,201618,201601,1699,251
A01,PRODUCT33,ITEM00414,201619,201619,1699,251
A01,PRODUCT33,ITEM00414,201620,201620,1699,252
A01,PRODUCT33,ITEM00414,201623,201623,1699,250
A01,PRODUCT33,ITEM00414,201624,201624,1699,252
A01,PRODUCT33,ITEM02220,201420,201601,799,130
A01,PRODUCT33,ITEM02220,201421,201601,799,130
A01,PRODUCT33,ITEM02220,201422,201601,799,130
A01,PRODUCT33,ITEM02220,201423,201601,799,130
A01,PRODUCT33,ITEM02220,201424,201601,799,130
A01,PRODUCT33,ITEM02220,201425,201601,799,133
A01,PRODUCT33,ITEM02220,201426,201601,799,133
A01,PRODUCT33,ITEM02220,201427,201601,799,133
A01,PRODUCT33,ITEM02220,201428,201601,799,133
A01,PRODUCT33,ITEM01633,201632,201630,799,185
A01,PRODUCT33,ITEM03356,201431,201601,999,174
A01,PRODUCT33,ITEM01010,201537,201601,1699,251
A01,PRODUCT33,ITEM01010,201538,201601,1699,251
A01,PRODUCT33,ITEM01010,201545,201601,1699,500
A01,PRODUCT33,ITEM01010,201546,201601,1699,500
A01,PRODUCT33,ITEM01010,201547,201601,1699,500
A01,PRODUCT33,ITEM01010,201548,201601,1699,500
A01,PRODUCT33,ITEM01010,201549,201601,1699,500
A01,PRODUCT33,ITEM01010,201551,201601,1699,251
A01,PRODUCT33,ITEM01010,201552,201601,1699,251
A01,PRODUCT33,ITEM01010,201553,201601,1699,251
A01,PRODUCT33,ITEM01010,201601,201601,1699,251
A01,PRODUCT33,ITEM01010,201605,201601,1699,251
A01,PRODUCT33,ITEM01010,201606,201601,1699,251
A01,PRODUCT33,ITEM01010,201607,201601,1699,251
A01,PRODUCT33,ITEM01010,201608,201601,1699,251
A01,PRODUCT33,ITEM02218,201632,201630,1499,273
A01,PRODUCT33,ITEM02220,201434,201601,799,129
A01,PRODUCT33,ITEM02220,201435,201601,799,129
A01,PRODUCT33,ITEM02220,201436,201601,799,129
A01,PRODUCT33,ITEM02220,201443,201601,799,80
A01,PRODUCT33,ITEM02220,201444,201601,799,80
A01,PRODUCT33,ITEM02220,201445,201601,799,80
A01,PRODUCT33,ITEM02220,201505,201601,799,80
A01,PRODUCT33,ITEM02220,201506,201601,799,80
A01,PRODUCT33,ITEM02220,201515,201601,799,80
A01,PRODUCT33,ITEM02220,201516,201601,799,80
A01,PRODUCT33,ITEM02220,201517,201601,799,80
A01,PRODUCT33,ITEM02220,201518,201601,799,80
A01,PRODUCT33,ITEM02202,201508,201601,1599,100
A01,PRODUCT33,ITEM02202,201509,201601,1599,100
A01,PRODUCT33,ITEM02202,201520,201601,1599,262
A01,PRODUCT33,ITEM02202,201521,201601,1599,262
A01,PRODUCT33,ITEM02202,201522,201601,1599,262
A01,PRODUCT33,ITEM02202,201523,201601,1599,262
A01,PRODUCT33,ITEM02202,201526,201601,1599,373
A01,PRODUCT33,ITEM02202,201527,201601,1599,373
A01,PRODUCT33,ITEM02202,201528,201601,1599,373
A01,PRODUCT33,ITEM02202,201529,201601,1599,373
A01,PRODUCT33,ITEM02202,201535,201601,1599,262
A01,PRODUCT33,ITEM02202,201536,201601,1599,262
A01,PRODUCT33,ITEM02202,201537,201601,1599,262
A01,PRODUCT33,ITEM02202,201538,201601,1599,262
A01,PRODUCT33,ITEM02202,201545,201601,1599,500
A01,PRODUCT33,ITEM02202,201546,201601,1599,500
A01,PRODUCT33,ITEM02202,201547,201601,1599,500
A01,PRODUCT33,ITEM02202,201548,201601,1599,500
A01,PRODUCT33,ITEM02202,201549,201601,1599,500
A01,PRODUCT33,ITEM02202,201551,201601,1599,262
A01,PRODUCT33,ITEM02202,201552,201601,1599,262
A01,PRODUCT33,ITEM02202,201553,201601,1599,262
A01,PRODUCT33,ITEM02220,201519,201601,799,80
A01,PRODUCT33,ITEM02220,201520,201601,799,129
A01,PRODUCT33,ITEM02220,201521,201601,799,129
A01,PRODUCT33,ITEM02220,201522,201601,799,129
A01,PRODUCT33,ITEM02220,201523,201601,799,129
A01,PRODUCT33,ITEM02220,201535,201601,799,151
A01,PRODUCT33,ITEM02220,201536,201601,799,151
A01,PRODUCT33,ITEM02220,201537,201601,799,151
A01,PRODUCT33,ITEM02220,201538,201601,799,151
A01,PRODUCT33,ITEM02220,201540,201601,799,96
A01,PRODUCT33,ITEM02220,201541,201601,799,96
A01,PRODUCT33,ITEM02220,201542,201601,799,96
A01,PRODUCT33,ITEM02220,201543,201601,799,96
A01,PRODUCT33,ITEM02220,201545,201601,799,300
A01,PRODUCT33,ITEM02220,201546,201601,799,300
A01,PRODUCT33,ITEM02220,201547,201601,799,300
A01,PRODUCT33,ITEM02220,201548,201601,799,300
A01,PRODUCT33,ITEM02220,201549,201601,799,300
A01,PRODUCT33,ITEM01022,201621,201621,1099,262
A01,PRODUCT33,ITEM01022,201622,201622,1099,262
A01,PRODUCT33,ITEM01022,201623,201623,1099,262
A01,PRODUCT33,ITEM01022,201625,201625,1099,318
A01,PRODUCT33,ITEM01022,201626,201626,1099,318
A01,PRODUCT33,ITEM01022,201627,201627,1099,318
A01,PRODUCT33,ITEM01022,201628,201628,1099,318
A01,PRODUCT33,ITEM03900,201623,201623,1299,128
A01,PRODUCT33,ITEM03900,201624,201624,1299,351
A01,PRODUCT33,ITEM03900,201625,201625,1299,351
A01,PRODUCT33,ITEM03900,201626,201626,1299,351
A01,PRODUCT33,ITEM03900,201627,201627,1299,407
A01,PRODUCT33,ITEM03900,201628,201628,1299,407
A01,PRODUCT33,ITEM03900,201629,201629,1299,407
A01,PRODUCT33,ITEM03900,201630,201630,1299,407
A01,PRODUCT33,ITEM03906,201623,201623,1199,139
A01,PRODUCT33,ITEM03906,201624,201624,1199,362
A01,PRODUCT33,ITEM03906,201625,201625,1199,362
A01,PRODUCT33,ITEM03906,201626,201626,1199,362
A01,PRODUCT33,ITEM03906,201627,201627,1199,418
A01,PRODUCT33,ITEM03906,201628,201628,1199,418
A01,PRODUCT33,ITEM03906,201629,201629,1199,418
A01,PRODUCT33,ITEM03906,201630,201630,1199,418
A01,PRODUCT33,ITEM02218,201620,201620,1499,273
A01,PRODUCT33,ITEM02218,201621,201621,1499,273
A01,PRODUCT33,ITEM02218,201622,201622,1499,273
A01,PRODUCT33,ITEM02218,201623,201623,1499,273
A01,PRODUCT33,ITEM02218,201625,201625,1499,273
A01,PRODUCT33,ITEM02218,201626,201626,1499,273
A01,PRODUCT33,ITEM02218,201627,201627,1499,273
A01,PRODUCT33,ITEM02218,201628,201628,1499,273
A01,PRODUCT33,ITEM01025,201620,201620,1399,285
A01,PRODUCT33,ITEM01025,201621,201621,1399,285
A01,PRODUCT33,ITEM01025,201622,201622,1399,285
A01,PRODUCT33,ITEM01025,201623,201623,1399,285
A01,PRODUCT33,ITEM01025,201625,201625,1399,285
A01,PRODUCT33,ITEM01025,201626,201626,1399,285
A01,PRODUCT33,ITEM01025,201627,201627,1399,285
A01,PRODUCT33,ITEM01025,201628,201628,1399,285
A01,PRODUCT33,ITEM02208,201424,201601,1699,367
A01,PRODUCT33,ITEM02208,201425,201601,1699,367
A01,PRODUCT33,ITEM02208,201426,201601,1699,367
A01,PRODUCT33,ITEM02208,201427,201601,1699,367
A01,PRODUCT33,ITEM02208,201428,201601,1699,367
A01,PRODUCT33,ITEM02208,201434,201601,1699,362
A01,PRODUCT33,ITEM02208,201435,201601,1699,362
A01,PRODUCT33,ITEM02208,201436,201601,1699,362
A01,PRODUCT33,ITEM02208,201440,201601,1699,196
A01,PRODUCT33,ITEM02208,201441,201601,1699,196
A01,PRODUCT33,ITEM02208,201442,201601,1699,196
A01,PRODUCT33,ITEM02208,201450,201601,1699,251
A01,PRODUCT33,ITEM02208,201451,201601,1699,251
A01,PRODUCT33,ITEM02208,201452,201601,1699,251
A01,PRODUCT33,ITEM02208,201501,201601,1699,251
A01,PRODUCT33,ITEM02208,201502,201601,1699,251
A01,PRODUCT33,ITEM02208,201506,201601,1699,100
A01,PRODUCT33,ITEM02208,201507,201601,1699,100
A01,PRODUCT33,ITEM02208,201508,201601,1699,100
A01,PRODUCT33,ITEM02208,201509,201601,1699,100
A01,PRODUCT33,ITEM02208,201520,201601,1699,251
A01,PRODUCT33,ITEM02208,201521,201601,1699,251
A01,PRODUCT33,ITEM02208,201522,201601,1699,251
A01,PRODUCT33,ITEM02208,201523,201601,1699,251
A01,PRODUCT33,ITEM02208,201526,201601,1699,362
A01,PRODUCT33,ITEM02208,201527,201601,1699,362
A01,PRODUCT33,ITEM02208,201528,201601,1699,362
A01,PRODUCT33,ITEM02208,201529,201601,1699,362
A01,PRODUCT33,ITEM02208,201535,201601,1699,251
A01,PRODUCT33,ITEM02208,201536,201601,1699,251
A01,PRODUCT33,ITEM02208,201537,201601,1699,251
A01,PRODUCT33,ITEM02208,201538,201601,1699,251
A01,PRODUCT33,ITEM02208,201545,201601,1699,500
A01,PRODUCT33,ITEM02208,201546,201601,1699,500
A01,PRODUCT33,ITEM02208,201547,201601,1699,500
A01,PRODUCT33,ITEM02208,201548,201601,1699,500
